origin,race,sex,year,total_pop,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10,pop_11,pop_12,pop_13,pop_14,pop_15,pop_16,pop_17,pop_18,pop_19,pop_20,pop_21,pop_22,pop_23,pop_24,pop_25,pop_26,pop_27,pop_28,pop_29,pop_30,pop_31,pop_32,pop_33,pop_34,pop_35,pop_36,pop_37,pop_38,pop_39,pop_40,pop_41,pop_42,pop_43,pop_44,pop_45,pop_46,pop_47,pop_48,pop_49,pop_50,pop_51,pop_52,pop_53,pop_54,pop_55,pop_56,pop_57,pop_58,pop_59,pop_60,pop_61,pop_62,pop_63,pop_64,pop_65,pop_66,pop_67,pop_68,pop_69,pop_70,pop_71,pop_72,pop_73,pop_74,pop_75,pop_76,pop_77,pop_78,pop_79,pop_80,pop_81,pop_82,pop_83,pop_84,pop_85,pop_86,pop_87,pop_88,pop_89,pop_90,pop_91,pop_92,pop_93,pop_94,pop_95,pop_96,pop_97,pop_98,pop_99,pop_100
0,5,2,2046,538401,5792,5818,5837,5854,5868,5870,5866,5858,5845,5830,5821,5810,5802,5805,5817,5853,5897,5960,6035,6120,6214,6300,6382,6452,6516,6559,6582,6601,6602,6586,6549,6501,6434,7498,7517,7524,7444,7441,7544,7593,7335,7399,7139,7077,6907,7036,6898,6693,6647,6560,6749,6863,7062,7039,7097,7558,7732,7368,7264,6974,6987,6843,6640,6642,6559,6089,6335,5807,5612,5506,5221,4940,4812,4617,4575,4458,4514,4076,3834,3713,3591,3601,3370,3106,2945,2720,2501,2163,1963,1689,1464,1316,1054,855,686,548,439,345,241,169,261
0,5,2,2047,542819,5799,5826,5848,5871,5883,5893,5894,5888,5878,5865,5850,5839,5827,5823,5830,5856,5902,5960,6035,6121,6217,6310,6395,6474,6538,6598,6636,6656,6673,6669,6647,6602,6547,6472,7530,7547,7554,7476,7470,7574,7620,7359,7421,7159,7092,6923,7047,6908,6702,6654,6568,6756,6868,7066,7041,7098,7555,7729,7365,7262,6971,6984,6837,6632,6630,6544,6073,6313,5780,5582,5469,5180,4894,4761,4557,4512,4382,4431,3991,3742,3613,3479,3473,3237,2966,2797,2565,2337,2007,1800,1534,1315,1165,921,736,581,456,356,275,187,288
0,5,2,2048,547140,5804,5833,5856,5882,5901,5908,5917,5916,5908,5898,5885,5868,5856,5848,5848,5869,5905,5966,6036,6121,6218,6313,6405,6487,6560,6620,6675,6710,6727,6740,6730,6699,6648,6586,6505,7561,7578,7584,7507,7498,7601,7644,7382,7440,7174,7107,6935,7058,6916,6710,6660,6574,6762,6872,7068,7041,7096,7554,7727,7362,7263,6967,6980,6829,6621,6615,6526,6053,6285,5748,5547,5425,5136,4842,4703,4493,4442,4300,4339,3898,3640,3500,3358,3337,3092,2814,2637,2399,2166,1842,1635,1378,1165,1020,795,623,483,372,284,215,314
0,5,2,2049,551378,5810,5838,5863,5890,5912,5926,5931,5939,5936,5928,5918,5903,5885,5877,5873,5887,5918,5969,6042,6122,6218,6314,6408,6498,6573,6642,6697,6749,6781,6795,6801,6783,6745,6687,6619,6537,7594,7609,7613,7537,7524,7626,7667,7401,7454,7189,7119,6947,7066,6923,6717,6666,6581,6766,6874,7070,7040,7095,7552,7724,7360,7260,6961,6972,6818,6609,6597,6503,6027,6251,5711,5504,5377,5082,4782,4639,4421,4364,4208,4237,3793,3527,3380,3228,3189,2938,2656,2468,2227,1989,1676,1471,1222,1020,880,675,519,395,297,223,354
0,5,2,2050,555517,5819,5843,5868,5897,5920,5937,5949,5953,5959,5956,5948,5936,5920,5906,5902,5912,5937,5982,6044,6128,6219,6314,6409,6500,6584,6655,6719,6771,6821,6849,6856,6854,6829,6784,6720,6652,6571,7626,7639,7642,7565,7548,7649,7687,7415,7468,7201,7131,6956,7074,6930,6723,6670,6586,6768,6875,7070,7040,7092,7551,7722,7357,7255,6952,6962,6804,6593,6574,6474,5995,6212,5665,5454,5322,5023,4716,4566,4340,4276,4109,4124,3677,3407,3250,3085,3029,2774,2484,2289,2048,1809,1510,1308,1070,881,748,563,424,318,232,387
0,5,2,2051,559586,5834,5852,5873,5901,5927,5945,5960,5971,5973,5979,5976,5966,5953,5941,5931,5941,5962,6001,6057,6130,6226,6315,6409,6501,6586,6666,6732,6793,6843,6889,6910,6909,6900,6867,6817,6753,6686,6605,7657,7668,7670,7591,7570,7669,7702,7430,7479,7213,7140,6965,7082,6937,6727,6673,6589,6770,6875,7070,7040,7092,7551,7719,7351,7247,6941,6949,6786,6573,6545,6438,5956,6163,5613,5399,5257,4955,4643,4486,4253,4180,4000,3997,3552,3278,3108,2934,2862,2596,2308,2106,1865,1629,1343,1147,927,750,624,460,340,250,416
0,5,2,2052,563573,5850,5868,5882,5905,5931,5952,5968,5982,5991,5994,5999,5994,5983,5974,5966,5970,5991,6026,6077,6143,6228,6323,6410,6502,6587,6668,6743,6806,6865,6911,6950,6963,6955,6938,6900,6850,6787,6720,6638,7687,7695,7695,7614,7589,7684,7717,7440,7490,7222,7148,6974,7089,6941,6730,6674,6590,6770,6877,7072,7040,7091,7549,7713,7342,7238,6926,6932,6764,6547,6510,6397,5910,6109,5553,5334,5184,4878,4563,4397,4155,4071,3878,3862,3419,3135,2960,2772,2683,2414,2127,1917,1683,1449,1179,994,790,627,511,369,267,446
0,5,2,2053,567484,5871,5884,5898,5914,5935,5956,5975,5991,6002,6012,6014,6017,6011,6004,5999,6005,6020,6055,6102,6163,6240,6325,6418,6503,6588,6669,6745,6817,6878,6933,6972,7003,7009,6993,6971,6933,6884,6821,6753,6670,7715,7720,7717,7636,7601,7699,7727,7451,7498,7231,7157,6983,7093,6943,6731,6674,6591,6770,6879,7074,7042,7088,7544,7703,7331,7225,6909,6911,6736,6515,6470,6348,5859,6046,5485,5263,5102,4795,4473,4298,4046,3950,3746,3716,3272,2984,2797,2599,2497,2226,1940,1731,1500,1272,1022,847,662,514,412,289,476
0,5,2,2054,571336,5892,5905,5914,5930,5944,5960,5979,5998,6011,6023,6032,6032,6034,6032,6029,6038,6055,6085,6132,6188,6260,6337,6420,6511,6590,6670,6746,6819,6890,6946,6994,7025,7049,7048,7027,7004,6967,6918,6854,6785,6698,7741,7744,7737,7652,7613,7711,7739,7459,7507,7240,7165,6987,7096,6945,6731,6674,6593,6770,6879,7077,7042,7084,7537,7690,7317,7209,6886,6885,6702,6477,6420,6293,5797,5975,5409,5183,5013,4703,4374,4186,3924,3820,3606,3557,3116,2822,2623,2419,2303,2030,1753,1544,1321,1103,872,712,544,414,325,515
0,5,2,2055,575128,5914,5926,5935,5947,5960,5969,5983,6002,6018,6032,6043,6050,6049,6055,6057,6068,6088,6119,6162,6218,6285,6356,6432,6513,6598,6672,6747,6820,6891,6958,7007,7047,7071,7088,7082,7060,7037,7001,6952,6886,6813,6724,7765,7765,7753,7668,7624,7725,7748,7466,7516,7249,7170,6991,7098,6946,6733,6674,6595,6771,6879,7079,7042,7078,7527,7675,7300,7190,6859,6852,6663,6429,6366,6228,5727,5894,5325,5094,4913,4598,4262,4063,3794,3680,3451,3390,2948,2650,2444,2234,2102,1837,1564,1360,1147,943,732,586,437,327,567
0,5,2,2056,578847,5939,5948,5956,5968,5977,5985,5992,6006,6022,6039,6052,6061,6067,6070,6080,6096,6118,6152,6195,6248,6315,6381,6451,6525,6600,6680,6749,6821,6892,6959,7019,7060,7093,7110,7122,7115,7093,7071,7035,6984,6914,6839,6748,7786,7782,7768,7682,7635,7735,7756,7474,7524,7255,7174,6995,7101,6947,6735,6674,6598,6773,6880,7077,7037,7069,7515,7656,7278,7164,6824,6814,6614,6375,6302,6153,5651,5804,5233,4995,4803,4482,4137,3929,3654,3526,3289,3209,2767,2470,2258,2043,1902,1641,1378,1179,982,793,604,473,346,600
0,5,2,2057,582518,5964,5973,5978,5989,5998,6002,6008,6015,6026,6043,6059,6070,6078,6088,6095,6119,6146,6182,6228,6282,6345,6412,6477,6544,6612,6682,6758,6823,6893,6960,7020,7072,7106,7132,7145,7155,7148,7127,7105,7067,7012,6940,6863,6769,7803,7798,7781,7697,7643,7744,7765,7482,7530,7260,7178,6998,7103,6947,6736,6676,6602,6775,6877,7073,7030,7056,7499,7632,7251,7131,6784,6766,6560,6315,6231,6072,5565,5705,5133,4886,4682,4351,4001,3785,3500,3363,3113,3017,2579,2283,2064,1851,1699,1447,1198,1009,827,653,488,376,638
0,5,2,2058,586133,5990,5998,6003,6011,6019,6023,6025,6031,6035,6047,6063,6077,6087,6098,6113,6134,6169,6210,6259,6315,6380,6442,6508,6570,6631,6694,6760,6833,6895,6961,7021,7073,7118,7145,7166,7177,7188,7182,7161,7137,7095,7039,6964,6884,6786,7819,7812,7794,7707,7651,7754,7774,7487,7535,7263,7181,7000,7105,6948,6739,6678,6605,6774,6871,7067,7020,7041,7479,7602,7218,7092,6735,6712,6497,6243,6150,5982,5472,5596,5019,4762,4545,4210,3857,3630,3338,3186,2927,2814,2385,2087,1871,1658,1501,1260,1028,849,683,530,388,685
0,5,2,2059,589678,6015,6024,6028,6036,6040,6044,6046,6048,6051,6056,6067,6081,6094,6107,6123,6152,6184,6233,6286,6346,6413,6477,6538,6602,6657,6714,6772,6835,6905,6963,7022,7074,7119,7157,7179,7197,7210,7221,7216,7194,7166,7122,7063,6985,6901,6803,7833,7826,7803,7716,7659,7764,7778,7491,7539,7265,7183,7002,7105,6949,6741,6679,6607,6771,6863,7057,7007,7022,7453,7565,7178,7043,6680,6649,6422,6163,6059,5882,5367,5474,4893,4624,4399,4059,3700,3462,3165,2997,2730,2606,2184,1893,1677,1466,1308,1084,868,702,555,420,725
0,5,2,2060,593172,6040,6049,6054,6061,6066,6065,6067,6069,6068,6072,6076,6085,6098,6114,6132,6162,6202,6248,6309,6373,6444,6510,6573,6632,6689,6740,6791,6847,6907,6973,7024,7075,7120,7158,7191,7211,7230,7244,7255,7249,7223,7193,7146,7085,7002,6918,6818,7847,7836,7811,7727,7667,7770,7783,7495,7541,7267,7185,7004,7108,6951,6743,6679,6604,6766,6853,7044,6990,6997,7419,7523,7129,6988,6617,6574,6341,6075,5959,5772,5251,5337,4752,4476,4240,3894,3530,3282,2978,2799,2527,2388,1983,1698,1484,1281,1125,917,720,571,443,773
0,6,0,2014,7995324,256739,238288,235762,235928,235876,228845,229618,222674,212611,204637,197783,188659,181974,181493,179031,173193,167587,162745,158708,155530,152404,146847,144922,139677,131281,121465,114871,109426,105882,103485,99508,100039,97519,95777,95387,88063,84892,82004,77770,74850,71250,70476,70445,72326,70688,65133,61576,59688,59329,61260,61139,60240,59188,58340,58302,54611,52968,51154,48953,46965,43481,40960,37683,35998,34784,32366,31158,31224,23979,23116,21618,20902,18356,16871,15899,14207,13255,12215,11270,10589,9429,8624,8014,7273,6788,5987,5423,4775,4115,3697,2936,2504,2040,1669,1264,840,687,467,352,247,481
0,6,0,2015,8255261,262557,256842,238476,235912,236051,235974,228962,229729,222800,212746,204781,197945,188825,182123,181677,179253,173502,168020,163264,159312,156170,153067,147511,145579,140283,131876,122097,115449,109967,106390,103958,99920,100364,97847,96068,95627,88289,85094,82207,77959,75006,71398,70580,70518,72383,70703,65156,61561,59670,59275,61180,61017,60106,59025,58163,58090,54396,52738,50908,48701,46705,43240,40695,37426,35729,34483,32049,30826,30847,23688,22794,21290,20547,18005,16515,15516,13833,12854,11804,10846,10140,8983,8172,7543,6794,6286,5493,4926,4289,3658,3236,2530,2127,1699,1367,1012,659,530,352,259,467
0,6,0,2016,8520715,268545,262662,257048,238633,236043,236159,236072,229084,229855,222941,212881,204944,198102,189005,182297,181918,179552,173925,168566,163875,159983,156833,153741,148178,146222,140860,132449,122704,115993,110468,106860,104387,100277,100652,98142,96326,95844,88492,85288,82391,78128,75136,71508,70661,70577,72413,70700,65157,61517,59628,59201,61070,60875,59954,58844,57969,57864,54160,52485,50655,48430,46431,42976,40409,37150,35429,34158,31708,30463,30445,23367,22435,20927,20157,17623,16124,15102,13422,12424,11364,10399,9664,8515,7695,7055,6295,5773,4992,4428,3809,3203,2794,2154,1778,1390,1105,793,509,399,262,460
0,6,0,2017,8791767,274685,268646,262866,257229,238776,236160,236260,236173,229222,229998,223080,213037,205106,198270,189208,182528,182228,179966,174468,169197,164551,160678,157501,154418,148833,146832,141425,132998,123268,116502,110930,107283,104756,100591,100916,98404,96568,96034,88684,85464,82553,78262,75224,71589,70723,70613,72430,70678,65121,61449,59568,59101,60943,60719,59781,58645,57752,57620,53902,52220,50382,48141,46143,42688,40106,36850,35105,33803,31333,30074,30000,23012,22047,20530,19729,17205,15701,14653,12978,11953,10886,9915,9160,8023,7192,6543,5780,5249,4489,3936,3347,2770,2382,1809,1467,1124,872,615,384,298,461
0,6,0,2018,9068445,280917,274787,268853,263045,257385,238903,236268,236367,236292,229376,230137,223240,213187,205274,198460,189465,182830,182650,180505,175100,169898,165249,161376,158174,155078,149453,147422,141965,133514,123793,116966,111339,107648,105086,100878,101154,98648,96783,96218,88854,85617,82675,78360,75285,71652,70763,70631,72420,70628,65064,61367,59480,58989,60800,60551,59590,58426,57511,57351,53633,51941,50089,47831,45821,42377,39773,36515,34738,33412,30926,29649,29522,22623,21623,20095,19262,16752,15240,14171,12500,11455,10381,9407,8628,7512,6676,6016,5262,4721,4004,3457,2898,2363,2000,1489,1178,888,677,469,287,487
0,6,0,2019,9350827,287242,281016,274996,269038,263206,257524,239019,236380,236486,236421,229521,230296,223394,213343,205464,198707,189792,183254,183192,181132,175793,170622,165947,162076,158841,155704,150062,147995,142476,133995,124269,117375,111692,107969,105384,101132,101381,98865,96985,96380,88993,85740,82764,78431,75330,71690,70786,70625,72375,70549,64987,61256,59376,58859,60639,60370,59378,58192,57255,57072,53350,51641,49780,47495,45476,42030,39410,36144,34336,32987,30490,29189,29008,22203,21165,19614,18759,16255,14746,13648,11985,10929,9846,8878,8076,6976,6141,5478,4742,4204,3520,2994,2478,1986,1647,1204,935,689,514,348,498
0,6,0,2020,9638941,293605,287343,281225,275179,269199,263346,257657,239140,236507,236618,236548,229684,230448,223559,213524,205709,199028,190230,183805,183827,181826,176512,171341,166655,162764,159472,156309,150647,148540,142959,134451,124690,117725,112002,108263,105652,101369,101583,99070,97158,96516,89105,85826,82827,78485,75353,71710,70784,70590,72308,70457,64879,61138,59250,58712,60461,60161,59153,57937,56986,56772,53051,51320,49443,47138,45093,41652,39008,35733,33904,32530,30015,28693,28445,21737,20658,19096,18208,15724,14210,13090,11437,10370,9286,8312,7496,6418,5595,4946,4231,3698,3057,2560,2089,1643,1336,958,729,528,381,544
0,6,0,2021,9932702,299940,293705,287552,281408,275342,269340,263480,257794,239275,236647,236750,236702,229848,230621,223755,213769,206034,199473,190805,184460,184536,182555,177239,172078,167357,163428,160092,156898,151208,149050,143410,134860,125046,118037,112281,108529,105893,101574,101769,99252,97309,96612,89180,85881,82871,78515,75356,71701,70747,70524,72218,70327,64748,60993,59102,58536,60254,59925,58889,57657,56688,56443,52713,50968,49072,46748,44674,41228,38565,35290,33434,32036,29507,28151,27841,21230,20121,18538,17622,15152,13633,12493,10859,9782,8698,7724,6905,5849,5051,4412,3732,3214,2616,2161,1726,1332,1067,744,553,393,600
0,6,0,2022,10232186,306269,300042,293917,287737,281571,275485,269477,263619,257948,239429,236794,236911,236859,230032,230819,224012,214096,206487,200044,191473,185179,185277,183283,177977,172798,168028,164066,160686,157456,151729,149519,143813,135205,125361,118319,112537,108777,106106,101771,101935,99410,97426,96685,89231,85912,82893,78523,75340,71666,70686,70446,72098,70181,64598,60829,58935,58346,60030,59666,58612,57360,56374,56095,52355,50587,48665,46315,44211,40765,38086,34806,32926,31491,28953,27565,27186,20686,19537,17942,16988,14542,13018,11863,10246,9160,8081,7123,6303,5285,4505,3895,3248,2751,2211,1786,1404,1063,833,564,411,645
0,6,0,2023,10537456,312652,306370,300256,294104,287900,281715,275626,269617,263775,258121,239595,236976,237083,237042,230242,231081,224349,214550,207066,200716,192208,185929,186017,184022,178694,173479,168675,164681,161255,157977,152208,149935,144162,135514,125647,118579,112779,108997,106307,101947,102083,99530,97502,96734,89265,85927,82890,78508,75296,71608,70608,70341,71959,70020,64432,60648,58749,58140,59786,59399,58314,57050,56032,55720,51968,50173,48225,45843,43713,40260,37563,34280,32369,30903,28356,26928,26477,20096,18904,17298,16308,13886,12371,11199,9610,8520,7450,6505,5694,4719,3971,3393,2783,2323,1831,1456,1120,829,636,418,689
0,6,0,2024,10848403,319101,312760,306584,300444,294272,288046,281858,275768,269775,263949,258293,239781,237155,237267,237247,230508,231421,224809,215128,207745,201455,192967,186681,186762,184739,179374,174139,169291,165255,161785,158458,152631,150291,144476,135794,125903,118823,113000,109204,106487,102104,102196,99621,97548,96766,89275,85920,82870,78462,75226,71536,70501,70219,71800,69838,64246,60447,58540,57911,59520,59112,58003,56714,55668,55316,51546,49721,47739,45328,43172,39714,37000,33710,31766,30261,27708,26234,25710,19465,18229,16607,15584,13193,11685,10503,8938,7860,6803,5875,5086,4165,3459,2914,2351,1925,1492,1164,880,633,476,722
0,6,0,2025,11165027,325606,319207,312974,306774,300613,294419,288189,282000,275927,269949,264121,258485,239962,237342,237472,237512,230855,231884,225393,215804,208487,202222,193730,187441,187488,185423,180033,174767,169868,165790,162269,158884,152989,150612,144751,136041,126141,119039,113203,109384,106647,102228,102277,99682,97580,96773,89271,85893,82820,78394,75136,71431,70380,70073,71624,69636,64039,60228,58311,57670,59237,58806,57666,56350,55274,54871,51093,49224,47205,44771,42585,39124,36387,33089,31120,29572,27001,25492,24887,18779,17506,15867,14815,12459,10963,9778,8247,7185,6158,5257,4497,3630,2970,2465,1951,1568,1195,909,674,474,783
0,6,0,2026,11487315,332131,325715,319424,313166,306944,300760,294565,288333,282161,276100,270124,264313,258671,240154,237555,237737,237852,231327,232472,226075,216548,209256,202983,194497,188176,188182,186088,180660,175356,170404,166280,162697,159246,153311,150895,144999,136268,126353,119243,113388,109542,106773,102313,102327,99725,97590,96766,89238,85834,82746,78308,75020,71315,70235,69909,71426,69413,63815,59989,58067,57408,58937,58475,57299,55962,54844,54386,50587,48683,46633,44171,41952,38486,35723,32419,30415,28817,26240,24695,24000,18037,16731,15090,14002,11696,10210,9030,7543,6508,5509,4641,3928,3120,2516,2050,1598,1255,936,698,501,824
0,6,0,2027,11815170,338617,332239,325935,319618,313336,307095,300906,294710,288496,282336,276274,270315,264502,258866,240371,237828,238081,238319,231925,233156,226821,217318,210026,203752,195245,188874,188852,186718,181250,175904,170895,166716,163063,159574,153599,151152,145227,136469,126555,119422,113547,109670,106864,102370,102360,99745,97578,96728,89177,85752,82657,78193,74885,71176,70077,69724,71206,69168,63571,59734,57808,57130,58615,58118,56907,55538,54374,53855,50035,48103,46014,43520,41265,37785,35003,31694,29652,28009,25416,23833,23059,17244,15913,14266,13146,10896,9433,8266,6827,5825,4868,4057,3380,2642,2091,1680,1281,984,716,523,860
0,6,0,2028,12148456,345012,338727,332462,326129,319788,313486,307239,301053,294875,288672,282513,276466,270504,264699,259090,240647,238178,238551,238910,232621,233909,227594,218086,210802,204500,195952,189554,189493,187310,181799,176404,171335,167086,163394,159865,153859,151391,145432,136662,126730,119578,113671,109760,106924,102408,102368,99743,97545,96663,89094,85652,82541,78061,74728,71019,69893,69516,70963,68897,63305,59466,57530,56831,58266,57735,56478,55069,53861,53273,49437,47476,45337,42807,40515,37027,34222,30911,28826,27142,24537,22910,22048,16404,15045,13403,12252,10067,8641,7493,6119,5155,4257,3498,2862,2199,1708,1349,1007,757,537,891
0,6,0,2029,12487052,351334,345124,338951,332658,326301,319940,313633,307387,301216,295053,288850,282706,276659,270702,264925,259373,241003,238659,239150,239605,233387,234688,228366,218861,211556,205207,196638,190203,190093,187859,182298,176852,171707,167419,163688,160125,154096,151605,145624,136828,126883,119701,113760,109820,106964,102424,102355,99717,97481,96567,88989,85528,82404,77909,74555,70845,69688,69288,70694,68613,63025,59182,57232,56507,57889,57314,56008,54554,53295,52649,48797,46790,44604,42035,39706,36204,33379,30057,27939,26200,23583,21916,20980,15518,14137,12499,11323,9221,7839,6721,5417,4508,3666,2964,2389,1797,1372,1060,770,570,922
0,6,0,2030,12830879,357629,351447,345350,339150,332832,326453,320088,313783,307554,301394,295229,289044,282899,276859,270929,265206,259737,241489,239270,239848,240365,234180,235466,229149,219617,212269,205889,197293,190808,190647,188364,182746,177234,172042,167718,163953,160365,154310,151804,145786,136967,127005,119790,113820,109860,106979,102417,102321,99652,97389,96454,88857,85388,82243,77736,74359,70649,69468,69036,70410,68308,62720,58875,56911,56160,57474,56848,55495,53987,52685,51969,48098,46043,43800,41202,38827,35323,32461,29139,26976,25193,22572,20860,19851,14583,13187,11556,10377,8365,7034,5955,4739,3888,3110,2476,1958,1443,1077,816,579,964
0,6,0,2031,13179944,363971,357745,351675,345552,339325,332986,326601,320239,313949,307732,301574,295424,289239,283099,277088,271215,265571,260233,242108,239982,240618,241155,234969,236250,229910,220334,212961,206543,197910,191367,191158,188812,183128,177572,172339,167985,164198,160581,154509,151977,145923,137069,127086,119849,113859,109877,106974,102386,102251,99561,97277,96313,88707,85220,82060,77546,74143,70433,69221,68770,70108,67982,62397,58540,56567,55772,57018,56331,54926,53372,52022,51230,47339,45237,42933,40297,37877,34360,31475,28154,25938,24119,21495,19739,18665,13604,12198,10593,9422,7507,6243,5209,4089,3297,2594,2032,1578,1131,830,614,1001
0,6,0,2032,13534369,370482,364084,357975,351876,345731,339483,333134,326753,320406,314129,307912,301772,295617,289440,283327,277376,271584,266070,260859,242825,240767,241411,241939,235765,237015,230631,221024,213619,207154,198478,191882,191611,189194,183466,177873,172612,168234,164412,160779,154679,152120,146028,137138,127137,119887,113877,109866,106946,102326,102157,99452,97134,96153,88533,85027,81857,77333,73907,70189,68958,68487,69787,67631,62047,58184,56183,55346,56512,55761,54315,52702,51301,50435,46510,44362,41994,39319,36852,33326,30415,27084,24826,22977,20349,18568,17424,12593,11188,9619,8462,6659,5469,4501,3476,2753,2127,1634,1244,870,625,1047
0,6,0,2033,13894349,377245,370595,364315,358177,352054,345887,339632,333288,326920,320587,314308,308109,301965,295819,289672,283617,277747,272088,266697,261586,243618,241577,242207,242730,236538,237737,231330,221686,214242,207721,199000,192338,192002,189529,183769,178145,172856,168453,164607,160954,154825,152228,146087,137179,127167,119895,113869,109835,106883,102238,102044,99311,96974,95971,88336,84817,81633,77095,73646,69934,68681,68187,69437,67254,61667,57788,55755,54870,55953,55148,53648,51977,50510,49564,45617,43410,40982,38256,35745,32208,29270,25939,23655,21760,19142,17341,16140,11555,10167,8646,7514,5837,4725,3823,2904,2262,1710,1286,958,656,1088
0,6,0,2034,14260093,384258,377360,370829,364519,358354,352211,346037,339785,333456,327103,320768,314505,308303,302170,296052,289965,283990,278251,272720,267430,262386,244433,242386,243004,243499,237274,238436,231994,222306,214813,208239,199463,192733,192339,189831,184040,178394,173077,168657,164786,161097,154936,152297,146116,137205,127177,119881,113838,109770,106793,102133,101899,99147,96788,95760,88117,84582,81385,76835,73372,69657,68386,67864,69056,66849,61248,57350,55278,54348,55348,54481,52922,51183,49649,48617,44646,42383,39883,37117,34552,30999,28038,24720,22416,20480,17879,16067,14818,10501,9141,7677,6592,5046,4018,3198,2390,1825,1347,990,724,1126
0,6,0,2035,14631736,391451,384375,377596,371036,364697,358514,352362,346191,339956,333641,327286,320970,314700,308509,302404,296346,290341,284498,278886,273457,268234,263211,245251,243198,243781,244229,237981,239101,232613,222882,215335,208699,199858,193076,192645,190099,184287,178619,173282,168842,164929,161207,155007,152331,146127,137195,127163,119843,113771,109676,106691,101993,101735,98962,96581,95523,87874,84322,81111,76553,73078,69364,68068,67512,68649,66405,60784,56863,54752,53777,54686,53748,52128,50311,48707,47584,43589,41268,38701,35881,33265,29702,26737,23433,21102,19143,16569,14759,13478,9451,8122,6735,5703,4298,3365,2628,1927,1441,1041,749,1200
0,6,0,2036,15009451,398764,391566,384612,377800,371215,364858,358666,352517,346363,340142,333824,327487,321165,314906,308744,302701,296722,290851,285137,279627,274265,269062,264034,246068,243990,244523,244934,238656,239722,233191,223407,215800,209092,200207,193386,192921,190344,184510,178830,173464,168990,165038,161274,155048,152348,146112,137167,127120,119776,113677,109564,106553,101837,101549,98756,96347,95259,87610,84033,80826,76256,72767,69044,67717,67135,68197,65913,60269,56322,54173,53144,53963,52950,51260,49365,47689,46474,42448,40056,37428,34551,31884,28324,25355,22079,19733,17753,15234,13437,12135,8411,7133,5832,4866,3603,2773,2124,1522,1116,789,1270
0,6,0,2037,15393267,406152,398879,391802,384818,377980,371375,365013,358823,352691,346552,340327,334028,327685,321375,315148,309043,303080,297236,291492,285882,280440,275102,269891,264860,246870,244742,245232,245604,239291,240298,233719,223870,216195,209439,200524,193665,193172,190563,184717,179016,173612,169106,165111,161314,155068,152333,146073,137111,127042,119678,113566,109424,106396,101657,101340,98525,96087,94975,87312,83729,80514,75944,72434,68691,67336,66714,67695,65366,59704,55735,53544,52452,53170,52079,50321,48344,46586,45269,41217,38752,36053,33127,30416,26867,23899,20654,18314,16326,13871,12112,10803,7396,6186,4978,4083,2975,2244,1685,1175,845,1341
0,6,0,2038,15783241,413621,406266,399117,392009,384999,378144,371531,365171,359000,352879,346737,340529,334226,327895,321615,315449,309425,303596,297880,292239,286698,281279,275941,270725,265665,247631,245465,245911,246229,239878,240826,234189,224269,216537,209748,200810,193923,193392,190764,184897,179170,173725,169179,165148,161329,155059,152297,146003,137021,126933,119564,113426,109263,106220,101457,101108,98273,95804,94659,86998,83410,80185,75605,72069,68310,66913,66247,67141,64758,59090,55095,52855,51691,52307,51128,49298,47237,45388,43965,39888,37346,34576,31615,28862,25333,22371,19184,16855,14884,12514,10798,9505,6422,5288,4187,3369,2409,1778,1305,894,1425
0,6,0,2039,16179466,421214,413737,406506,399325,392192,385165,378299,371691,365349,359190,353067,346940,340729,334437,328135,321916,315835,309946,304240,298634,293061,287541,282121,276778,271535,266428,248365,246154,246546,246808,240414,241289,234585,224613,216848,210030,201070,194150,193599,190940,185051,179293,173800,169218,165166,161315,155029,152227,145897,136899,126806,119413,113262,109076,106024,101231,100849,97998,95494,94325,86664,83073,79827,75237,71671,67886,66448,65727,66525,64098,58417,54393,52105,50858,51366,50092,48186,46038,44094,42563,38452,35835,33015,30014,27225,23727,20791,17666,15376,13432,11168,9512,8254,5488,4450,3460,2733,1913,1381,995,1516
0,6,0,2040,16582029,428918,421326,413981,406712,399509,392356,385321,378457,371867,365540,359379,353271,347139,340942,334677,328436,322299,316360,310594,304998,299461,293909,288385,282967,277594,272302,267167,249059,246803,247135,247339,240890,241685,234934,224928,217130,210285,201302,194358,193778,191089,185168,179376,173842,169239,165153,161276,154965,152121,145759,136757,126648,119240,113074,108869,105802,100980,100566,97691,95170,93973,86308,82702,79436,74839,71227,67418,65929,65146,65863,63377,57677,53626,51282,49951,50339,48969,46981,44743,42696,41044,36910,34226,31355,28329,25511,22057,19162,16126,13889,11995,9846,8273,7070,4624,3684,2807,2176,1491,1050,1644
0,6,0,2041,16991023,436722,429030,421567,414189,406896,399675,392512,385484,378635,372060,365728,359585,353471,347353,341181,334980,328825,322827,317010,311353,305829,300314,294759,289236,283786,278364,273043,267869,249711,247401,247676,247809,241294,242035,235249,225206,217387,210515,201517,194543,193930,191202,185242,179422,173861,169229,165120,161211,154870,151987,145600,136584,126473,119046,112864,108637,105550,100705,100253,97368,94820,93598,85931,82297,79010,74391,70734,66897,65350,64514,65136,62588,56865,52787,50380,48967,49224,47755,45670,43343,41187,39409,35263,32522,29608,26557,23729,20342,17505,14580,12415,10583,8570,7091,5968,3831,2989,2234,1700,1135,1768
